,index,campaign,sample_ID,date_time,weight_g,T_C,RH,Area_m2,Patm,TIME_COL2,delta_time,raw_data,smooth_data,Work_on_smooth,gmin,raw_slope,d_gmin,Peaks
142,142,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 21:00,7.218098641062263,25.895,63.225,0.057141826,101.325,2020-10-20 21:00:00,568.0,7.245275,7.218098641062263,yes,1.8161492785498787,-0.0013731033005694843,None,[508.]
143,143,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 21:04,7.212758585190753,25.7725,63.305,0.057141826,101.325,2020-10-20 21:04:00,572.0,7.19239,7.212758585190753,yes,1.8218476340053285,-0.0013644195552250228,None,[508.]
144,144,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 21:08,7.207471717255456,25.7675,63.3925,0.057141826,101.325,2020-10-20 21:08:00,576.0,7.157133,7.207471717255456,yes,1.8151660631607764,-0.001355769864812033,None,[508.]
145,145,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 21:12,7.202238283338548,25.865,63.0675,0.057141826,101.325,2020-10-20 21:12:00,580.0,7.19239,7.202238283338548,yes,1.7774028681891392,-0.001347154814524991,None,[508.]
146,146,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 21:16,7.197057135659871,25.8175,63.155,0.057141826,101.325,2020-10-20 21:16:00,584.0,7.157133,7.197057135659871,yes,1.7752941721204694,-0.0013385749634613493,None,[508.]
147,147,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 21:20,7.191926082901965,25.8675,63.2925,0.057141826,101.325,2020-10-20 21:20:00,588.0,7.139505,7.191926082901965,yes,1.7653031718925585,-0.0013300308417261715,None,[508.]
148,148,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 21:24,7.18684305359099,25.89,63.0475,0.057141826,101.325,2020-10-20 21:24:00,592.0,7.19239,7.18684305359099,yes,1.7400479973835723,-0.0013215229476750657,None,[508.]
149,149,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 21:28,7.181805939517536,25.965,62.9925,0.057141826,101.325,2020-10-20 21:28:00,596.0,7.174762,7.181805939517536,yes,1.7186322473361377,-0.0013130517456027082,None,[508.]
150,150,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 21:32,7.176813091978072,25.8675,63.25,0.057141826,101.325,2020-10-20 21:32:00,600.0,7.19239,7.176813091978072,yes,1.7295706545206875,-0.0013046176635887576,None,[508.]
151,151,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 21:36,7.171863042373177,25.86,63.325,0.057141826,101.325,2020-10-20 21:36:00,604.0,7.157133,7.171863042373177,yes,1.7227227832988854,-0.0012962210918049943,None,[508.]
152,152,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 21:40,7.166955207793102,25.8725,63.125,0.057141826,101.325,2020-10-20 21:40:00,608.0,7.174762,7.166955207793102,yes,1.7010632900255822,-0.0012878623808283765,None,[508.]
153,153,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 21:44,7.162089214076006,25.8675,63.47,0.057141826,101.325,2020-10-20 21:44:00,612.0,7.19239,7.162089214076006,yes,1.7065429249782107,-0.0012795418403518664,None,[508.]
154,154,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 21:48,7.157263421695826,25.8875,63.375,0.057141826,101.325,2020-10-20 21:48:00,616.0,7.19239,7.157263421695826,yes,1.689085647922414,-0.0012712597376531157,None,[508.]
155,155,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 21:52,7.15247443642556,25.9475,63.02,0.057141826,101.325,2020-10-20 21:52:00,620.0,7.174762,7.15247443642556,yes,1.6560954375663755,-0.001263016296531409,None,[508.]
156,156,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 21:56,7.147719597409054,25.8925,63.1975,0.057141826,101.325,2020-10-20 21:56:00,624.0,7.19239,7.147719597409054,yes,1.6586964494343739,-0.0012548116962609272,None,[508.]
157,157,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 22:00,7.14299875456709,25.905,63.285,0.057141826,101.325,2020-10-20 22:00:00,628.0,7.139505,7.14299875456709,yes,1.650600617985233,-0.001246646071385744,None,[508.]
158,158,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 22:04,7.138312601348405,25.865,63.2725,0.057141826,101.325,2020-10-20 22:04:00,632.0,7.121876,7.138312601348405,yes,1.6431929423734086,-0.0012385195113218605,None,[508.]
159,159,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 22:08,7.133660707378334,25.85,63.2575,0.057141826,101.325,2020-10-20 22:08:00,636.0,7.121876,7.133660707378334,yes,1.633255414885936,-0.001230432060277071,None,[508.]
160,160,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 22:12,7.129041024376296,25.835,63.2675,0.057141826,101.325,2020-10-20 22:12:00,640.0,7.104248,7.129041024376296,yes,1.6244650713264435,-0.0012223837167512322,None,[508.]
161,161,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 22:16,7.1244517821668305,25.9025,63.0175,0.057141826,101.325,2020-10-20 22:16:00,644.0,7.104248,7.1244517821668305,yes,1.5964795993035321,-0.001214374433568005,None,[508.]
162,162,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 22:20,7.119890023433797,25.8975,63.1,0.057141826,101.325,2020-10-20 22:20:00,648.0,7.121876,7.119890023433797,yes,1.5900207552978083,-0.0012064041178517218,None,[508.]
163,163,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 22:24,7.115353251635901,25.8475,63.1825,0.057141826,101.325,2020-10-20 22:24:00,652.0,7.016106,7.115353251635901,yes,1.5878288299260028,-0.0011984726316895424,None,[508.]
164,164,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 22:28,7.110839056648281,25.855,63.1675,0.057141826,101.325,2020-10-20 22:28:00,656.0,7.104248,7.110839056648281,yes,1.5760250307997408,-0.0011905797928721362,None,[508.]
165,165,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 22:32,7.106346208912227,25.8725,63.1475,0.057141826,101.325,2020-10-20 22:32:00,660.0,7.121876,7.106346208912227,yes,1.5631476574155303,-0.001182725376314335,None,[508.]
166,166,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 22:36,7.101872962787267,25.8375,63.135,0.057141826,101.325,2020-10-20 22:36:00,664.0,7.086619,7.101872962787267,yes,1.5555309311595553,-0.001174909115442977,None,[508.]
167,167,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 22:40,7.097416989571572,25.92,63.1025,0.057141826,101.325,2020-10-20 22:40:00,668.0,7.121876,7.097416989571572,yes,1.5363033482608208,-0.001167130704088835,None,[508.]
168,168,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 22:44,7.092976959149687,25.86,63.2425,0.057141826,101.325,2020-10-20 22:44:00,672.0,7.104248,7.092976959149687,yes,1.5374108606885026,-0.0011593897984029256,None,[508.]
169,169,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 22:48,7.088552243167177,25.895,63.415,0.057141826,101.325,2020-10-20 22:48:00,676.0,7.086619,7.088552243167177,yes,1.5312004508573414,-0.0011516860193133427,None,[508.]
170,170,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 22:52,7.084140836145953,25.9375,63.1175,0.057141826,101.325,2020-10-20 22:52:00,680.0,6.998477,7.084140836145953,yes,1.5049246354322872,-0.0011440189548505692,None,[508.]
171,171,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 22:56,7.079740114505723,25.8625,63.385,0.057141826,101.325,2020-10-20 22:56:00,684.0,7.051363,7.079740114505723,yes,1.5125488788206067,-0.0011363881629138583,None,[508.]
172,172,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 23:00,7.07534845819286,25.8775,63.105,0.057141826,101.325,2020-10-20 23:00:00,688.0,7.104248,7.07534845819286,yes,1.4897059599305604,-0.0011287931741355086,None,[508.]
173,173,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 23:04,7.070966580020406,25.9275,62.8825,0.057141826,101.325,2020-10-20 23:04:00,692.0,7.033734,7.070966580020406,yes,1.4664856466733789,-0.0011212334953028076,None,[508.]
174,174,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 23:08,7.066595066436251,25.9675,62.855,0.057141826,101.325,2020-10-20 23:08:00,696.0,7.121876,7.066595066436251,yes,1.4521030821432819,-0.001113708612595529,None,[508.]
175,175,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 23:12,7.0622359980679885,25.9025,62.7575,0.057141826,101.325,2020-10-20 23:12:00,700.0,7.068991,7.0622359980679885,yes,1.4441387329194266,-0.0011062179949239733,None,[508.]
176,176,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 23:16,7.057891823104197,25.9025,63.125,0.057141826,101.325,2020-10-20 23:16:00,704.0,7.068991,7.057891823104197,yes,1.448699362584859,-0.0010987610968157767,None,[508.]
177,177,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 23:20,7.053564314426256,25.8875,63.0675,0.057141826,101.325,2020-10-20 23:20:00,708.0,7.016106,7.053564314426256,yes,1.437955112575421,-0.0010913373611204393,None,[508.]
178,178,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 23:24,7.049252587438998,25.875,63.09,0.057141826,101.325,2020-10-20 23:24:00,712.0,7.051363,7.049252587438998,yes,1.430151544808157,-0.0010839462211690886,None,[508.]
179,179,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 23:28,7.044953948369194,25.855,63.3475,0.057141826,101.325,2020-10-20 23:28:00,716.0,7.051363,7.044953948369194,yes,1.4321264688728639,-0.00107658710300258,None,[508.]
180,180,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 23:32,7.04066743662071,25.8475,63.1275,0.057141826,101.325,2020-10-20 23:32:00,720.0,7.051363,7.04066743662071,yes,1.4145241336670586,-0.0010692594277386862,None,[508.]
181,181,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 23:36,7.036393294816831,25.8275,63.3075,0.057141826,101.325,2020-10-20 23:36:00,724.0,7.033734,7.036393294816831,yes,1.4134463184014343,-0.0010619626142929985,None,[508.]
182,182,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 23:40,7.032135776836078,25.8675,63.125,0.057141826,101.325,2020-10-20 23:40:00,728.0,7.051363,7.032135776836078,yes,1.3935023355592282,-0.0010546960821147717,None,[508.]
183,183,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 23:44,7.027900478257877,25.915,63.2925,0.057141826,101.325,2020-10-20 23:44:00,732.0,6.998477,7.027900478257877,yes,1.386328216577257,-0.0010474592534934473,None,[508.]
184,184,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 23:48,7.023690674730637,25.9275,63.1075,0.057141826,101.325,2020-10-20 23:48:00,736.0,6.998477,7.023690674730637,yes,1.3688654384126913,-0.001040251555188736,None,[508.]
185,185,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 23:52,7.019508605067726,25.89,63.2175,0.057141826,101.325,2020-10-20 23:52:00,740.0,7.016106,7.019508605067726,yes,1.366532195408285,-0.0010330724191208666,None,[508.]
186,186,branch_vs_leaf_4,B22_LITU_BL_09,20/10/2020 23:56,7.015356244442374,25.8525,63.5225,0.057141826,101.325,2020-10-20 23:56:00,744.0,7.016106,7.015356244442374,yes,1.3714799366100414,-0.0010259212828582442,None,[508.]
187,187,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 00:00,7.011233638173313,25.8525,63.045,0.057141826,101.325,2020-10-21 00:00:00,748.0,6.998477,7.011233638173313,yes,1.344358778944243,-0.0010187975895251202,None,[508.]
188,188,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 00:04,7.007139077554453,25.895,63.0225,0.057141826,101.325,2020-10-21 00:04:00,752.0,7.051363,7.007139077554453,yes,1.330808466606067,-0.0010117007875719015,None,[508.]
189,189,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 00:08,7.003069407885454,25.7225,63.45,0.057141826,101.325,2020-10-21 00:08:00,756.0,6.972035,7.003069407885454,yes,1.3507799592624272,-0.0010046303310468272,None,[508.]
190,190,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 00:12,6.99901982392599,25.865,63.0075,0.057141826,101.325,2020-10-21 00:12:00,760.0,6.980849,6.99901982392599,yes,1.3140551695541312,-0.0009975856791320558,None,[508.]
191,191,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 00:16,6.994984401434339,25.8975,63.1325,0.057141826,101.325,2020-10-21 00:16:00,764.0,6.980849,6.994984401434339,yes,1.3067009529194251,-0.0009905662983846948,None,[508.]
192,192,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 00:20,6.990957776600351,25.86,62.985,0.057141826,101.325,2020-10-21 00:20:00,768.0,6.979086,6.990957776600351,yes,1.2951936014556213,-0.0009835716627545955,None,[508.]
193,193,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 00:24,6.986935694838814,25.8525,63.1425,0.057141826,101.325,2020-10-21 00:24:00,772.0,6.980849,6.986935694838814,yes,1.2920873975008613,-0.0009766012579466583,None,[508.]
194,194,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 00:28,6.9829149839964675,25.855,63.24,0.057141826,101.325,2020-10-21 00:28:00,776.0,6.998477,6.9829149839964675,yes,1.2861077440601099,-0.0009696545839588315,None,[508.]
195,195,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 00:32,6.9788940464179445,25.9275,62.945,0.057141826,101.325,2020-10-21 00:32:00,780.0,6.980849,6.9788940464179445,yes,1.2613008278619273,-0.000962731158303603,None,[508.]
196,196,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 00:36,6.974874965385255,25.7775,63.6,0.057141826,101.325,2020-10-21 00:36:00,784.0,6.966746,6.974874965385255,yes,1.2862372341927377,-0.000955830522372128,None,[508.]
197,197,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 00:40,6.970862338952655,25.7625,63.375,0.057141826,101.325,2020-10-21 00:40:00,788.0,7.033734,6.970862338952655,yes,1.2702717349227937,-0.0009489522444212563,None,[508.]
198,198,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 00:44,6.966861820870498,25.8725,63.2425,0.057141826,101.325,2020-10-21 00:44:00,792.0,6.957932,6.966861820870498,yes,1.24833803298858,-0.0009420959228865524,None,[508.]
199,199,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 00:48,6.962877240572005,25.81,63.545,0.057141826,101.325,2020-10-21 00:48:00,796.0,6.968509,6.962877240572005,yes,1.2542268993264691,-0.0009352611899562357,None,[508.]
200,200,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 00:52,6.9589106545535175,25.9575,62.67,0.057141826,101.325,2020-10-21 00:52:00,800.0,6.961458,6.9589106545535175,yes,1.2052696605978124,-0.0009284477142853742,None,[508.]
201,201,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 00:56,6.95496511481774,25.875,63.2425,0.057141826,101.325,2020-10-21 00:56:00,804.0,6.957932,6.95496511481774,yes,1.2210709010004337,-0.0009216552019545856,None,[508.]
202,202,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 01:00,6.951044254593412,25.8925,63.12,0.057141826,101.325,2020-10-21 01:00:00,808.0,6.901521,6.951044254593412,yes,1.2068144801492728,-0.0009148833978387601,None,[508.]
203,203,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 01:04,6.947150800203398,25.91,63.0575,0.057141826,101.325,2020-10-21 01:04:00,812.0,6.970272,6.947150800203398,yes,1.1946365113008588,-0.0009081320860234311,None,[508.]
